Utility Number,Utility Name,State,country,Division_type,Division_id
11330,Town of Lusk - (WY),WY,US,NERC_REGION,WECC
11334,"Lyon-Coffey Electric Cooperative, Inc.",KS,US,NERC_REGION,SPP
11345,"Lyon-Lincoln Electric Cooperative, Inc.",MN,US,NERC_REGION,MRO
11346,Village of Lyman - (NE),NE,US,NERC_REGION,MRO
11355,"Lynches River Elec Coop, Inc",SC,US,NERC_REGION,SERC
11359,Village of Lyndonville - (VT),VT,US,NERC_REGION,NPCC
11360,Town of MacClesfield - (NC),NC,US,NERC_REGION,SERC
11364,"Lyntegar Electric Coop, Inc",TX,US,NERC_REGION,SPP
11372,City of Lyons - (NE),NE,US,NERC_REGION,MRO
11376,Town of Lyons - (CO),CO,US,NERC_REGION,WECC
11380,M & A Electric Power Coop,MO,US,NERC_REGION,SERC
11424,City of Mabel - (MN),MN,US,NERC_REGION,MRO
11458,City of Macon - (MS),MS,US,NERC_REGION,SERC
11460,City of Macon - (MO),MO,US,NERC_REGION,SERC
11463,Macon Electric Coop,MO,US,NERC_REGION,SERC
11475,City of Madison - (SD),SD,US,NERC_REGION,MRO
11477,Town of Madison - (ME),ME,US,NERC_REGION,NPCC
11479,Madison Gas & Electric Co,WI,US,NERC_REGION,RFC
11481,City of Madison - (NE),NE,US,NERC_REGION,MRO
11482,City of Madison - (MN),MN,US,NERC_REGION,MRO
11488,Madisonville Municipal Utils,KY,US,NERC_REGION,RFC
11501,Magic Valley Electric Coop Inc,TX,US,NERC_REGION,TRE
11515,Town of Maiden - (NC),NC,US,NERC_REGION,SERC
11519,Magnolia Electric Power Assn,MS,US,NERC_REGION,SERC
11521,"Maine Electric Power Co, Inc",ME,US,NERC_REGION,NPCC
11540,City of Malden - (MO),MO,US,NERC_REGION,SPP
11541,City of Manitou - (OK),OK,US,NERC_REGION,SPP
11560,City of Manassas - (VA),VA,US,NERC_REGION,
11566,City of Mangum - (OK),OK,US,NERC_REGION,MRO
11568,Town of Manilla - (IA),IA,US,NERC_REGION,MRO
11571,Manitowoc Public Utilities,WI,US,NERC_REGION,MRO
11578,Town of Mannford - (OK),OK,US,NERC_REGION,SPP
11581,City of Manning,IA,US,NERC_REGION,MRO
11587,City of Mansfield - (GA),GA,US,NERC_REGION,SERC
11588,City of Manti - (UT),UT,US,NERC_REGION,WECC
11589,"Harney Electric Coop, Inc",OR,US,NERC_REGION,WECC
11609,City of Mapleton- (IA),IA,US,NERC_REGION,MRO
11611,City of Maquoketa - (IA),IA,US,NERC_REGION,MISO
11618,Village of Marathon - (NY),NY,US,NERC_REGION,NPCC
11624,City of Marblehead - (MA),MA,US,NERC_REGION,NPCC
11626,City of Marceline - (MO),MO,US,NERC_REGION,SPP
11643,Marias River Electric Coop Inc,MT,US,NERC_REGION,WECC
11646,City of Marietta - (GA),GA,US,NERC_REGION,SERC
11658,City of Marion - (KS),KS,US,NERC_REGION,SPP
11691,City of Marlow - (OK),OK,US,NERC_REGION,SPP
11693,"Marlboro Electric Coop, Inc",SC,US,NERC_REGION,SERC
11701,City of Marquette - (MI),MI,US,NERC_REGION,RFC
11713,City of Marshall - (MI),MI,US,NERC_REGION,RFC
11714,Marshall-De Kalb Electric Coop,AL,US,NERC_REGION,SERC
11731,City of Marshall - (MN),MN,US,NERC_REGION,MRO
11732,City of Marshall - (MO),MO,US,NERC_REGION,SPP
11736,City of Marshall - (IL),IL,US,NERC_REGION,RFC
11740,City of Marshfield - (WI),WI,US,NERC_REGION,MRO
11767,Marshall County Rural E M C,IN,US,NERC_REGION,RFC
11788,Consumers Energy,IA,US,NERC_REGION,MRO
11789,Maryville Utilities,TN,US,NERC_REGION,SERC
11790,City of Mascoutah - (IL),IL,US,NERC_REGION,RFC
11793,City of Mason - (TX),TX,US,NERC_REGION,TRE
11804,Massachusetts Electric Co,NY,US,NERC_REGION,NPCC
11806,Massachusetts Mun Wholes Electric Co,MA,US,NERC_REGION,NPCC
11811,Town of Massena - (NY),NY,US,NERC_REGION,NPCC
11824,Matanuska Electric Assn Inc,AK,US,NERC_REGION,AK
11833,Municipal Energy Agency of MS,MS,US,NERC_REGION,SERC
11843,Maui Electric Co Ltd,HI,US,NERC_REGION,HI
11844,Matinicus Plantation Elec Co,ME,US,NERC_REGION,NPCC
11871,City of Mayfield Plant Board,KY,US,NERC_REGION,SERC
11892,Village of Mayville - (NY),NY,US,NERC_REGION,
11895,Village of Mazomanie - (WI),WI,US,NERC_REGION,MRO
11910,McLeod Cooperative Power Assn,MN,US,NERC_REGION,MRO
11965,City of McCleary - (WA),WA,US,NERC_REGION,WECC
11989,McCone Electric Coop Inc,MT,US,NERC_REGION,WECC
12006,Town of McCormick - (SC),SC,US,NERC_REGION,SERC
12070,McDonough Power Coop,IL,US,NERC_REGION,RFC
12087,McKenzie Electric Coop Inc,ND,US,NERC_REGION,MRO
12090,"McLean Electric Coop, Inc",ND,US,NERC_REGION,MRO
12114,City of McGregor- (IA),IA,US,NERC_REGION,MRO
12119,McGrath Light & Power Co,AK,US,NERC_REGION,AK
12167,City of McLeansboro - (IL),IL,US,NERC_REGION,RFC
12186,McMinnville Electric System,TN,US,NERC_REGION,SERC
12187,City of McMinnville - (OR),OR,US,NERC_REGION,WECC
12191,McMullen Valley Water C&D Dist,AZ,US,NERC_REGION,WECC
12199,Montana-Dakota Utilities Co,ND,US,NERC_REGION,MRO
12208,City of McPherson - (KS),KS,US,NERC_REGION,MRO
12260,Mecklenburg Electric Cooperative,VA,US,NERC_REGION,SERC
12265,City of Medford - (WI),WI,US,NERC_REGION,MRO
12268,"Medina Electric Coop, Inc",TX,US,NERC_REGION,TRE
12286,Melrose Public Utilities,MN,US,NERC_REGION,MRO
12289,Meadow Town Corporation,UT,US,NERC_REGION,WECC
12292,City of Meadville - (MO),MO,US,NERC_REGION,SPP
12294,City of Memphis - (MO),MO,US,NERC_REGION,
12296,Town of Merrimac - (MA),MA,US,NERC_REGION,NPCC
12298,City of Menasha - (WI),WI,US,NERC_REGION,MISO
12301,Nodak Electric Coop Inc,ND,US,NERC_REGION,MRO
12302,City of Mendon - (OH),OH,US,NERC_REGION,RFC
12323,Miami Power Corporation,OH,US,NERC_REGION,RFC
12336,Village of Merrillan - (WI),WI,US,NERC_REGION,MRO
12341,MidAmerican Energy Co,IA,US,NERC_REGION,
12351,City of Mesa - (AZ),AZ,US,NERC_REGION,WECC
12377,Midwest Energy Cooperative,MI,US,NERC_REGION,RFC
12385,Metlakatla Power & Light,AK,US,NERC_REGION,ASCC
12388,City of Metropolis - (IL),IL,US,NERC_REGION,
12390,Metropolitan Edison Co,OH,US,NERC_REGION,RFC
12395,Menard Electric Coop,IL,US,NERC_REGION,RFC
12397,Metropolitan Water District of S CA,CA,US,NERC_REGION,WECC
12406,Miami-Cass County Rural E M C,IN,US,NERC_REGION,RFC
12408,City of Miami - (OK),OK,US,NERC_REGION,SPP
12439,"Midstate Electric Coop, Inc",OR,US,NERC_REGION,WECC
12450,Midland Power Coop,IA,US,NERC_REGION,
12452,Mid-South Electric Coop Assn,TX,US,NERC_REGION,TRE
12462,Mid-Carolina Electric Coop Inc,SC,US,NERC_REGION,SERC
12463,"Mid-Yellowstone Elec Coop, Inc",MT,US,NERC_REGION,WECC
12465,"System Energy Resources, Inc",MS,US,NERC_REGION,SERC
12472,Middle Georgia El Member Corp,GA,US,NERC_REGION,SERC
12473,Town of Middleborough - (MA),MA,US,NERC_REGION,NPCC
12474,Borough of Middletown - (PA),PA,US,NERC_REGION,RFC
12476,Town of Middletown - (IN),IN,US,NERC_REGION,RFC
12477,Town of Middleton,MA,US,NERC_REGION,NPCC
12478,Town of Middletown - (DE),DE,US,NERC_REGION,RFC
12485,Middle Kuskokwim Elec Coop Inc,AK,US,NERC_REGION,AK
12515,"Midwest Electric, Inc",OH,US,NERC_REGION,RFC
12523,Borough of Mifflinburg - (PA),PA,US,NERC_REGION,RFC
12524,Midwest Energy Inc,KS,US,NERC_REGION,SPP
12531,City of Milan - (MO),MO,US,NERC_REGION,SPP
12532,City of Milan,TN,US,NERC_REGION,SERC
12533,Village of Milan - (OH),OH,US,NERC_REGION,RFC
12539,Midwest Electric Member Corp,NE,US,NERC_REGION,MRO
12540,City of Milford - (DE),DE,US,NERC_REGION,RFC
12541,City of Milford - (IA),IA,US,NERC_REGION,MRO
12546,Mille Lacs Energy Cooperative,MN,US,NERC_REGION,MRO
12580,City of Miller - (SD),SD,US,NERC_REGION,MRO
12615,City of Milton-Freewater- (OR),OR,US,NERC_REGION,WECC
12625,City of Minden - (LA),LA,US,NERC_REGION,SPP
12626,City of Minden - (NE),NE,US,NERC_REGION,MRO
12627,City of Mindenmines - (MO),MO,US,NERC_REGION,SPP
12642,Maquoketa Valley Rrl Elec Coop,IA,US,NERC_REGION,RFC
12647,"ALLETE, Inc.",MN,US,NERC_REGION,MRO
12651,Minnesota Valley Electric Coop,MN,US,NERC_REGION,MRO
12658,"Minnkota Power Coop, Inc",ND,US,NERC_REGION,MRO
12660,Village of Minster - (OH),OH,US,NERC_REGION,RFC
12667,Minnesota Municipal Power Agny,MN,US,NERC_REGION,MRO
12674,City of Mishawaka,IN,US,NERC_REGION,RFC
12681,Mississippi County Electric Co,AR,US,NERC_REGION,SERC
12685,Entergy Mississippi LLC,MS,US,NERC_REGION,SERC
12686,Mississippi Power Co,MS,US,NERC_REGION,SERC
12692,"Missoula Electric Coop, Inc",MT,US,NERC_REGION,WECC
12698,Evergy Missouri West,MO,US,NERC_REGION,SPP
12700,Missouri Rural Electric Coop,MO,US,NERC_REGION,SERC
12706,Mitchell Electric Member Corp,GA,US,NERC_REGION,SERC
12710,Missouri Basin Muni Power Agny,SD,US,NERC_REGION,MRO
12717,City of Mitchell - (NE),NE,US,NERC_REGION,MRO
12744,Modern Electric Water Company,WA,US,NERC_REGION,WECC
12745,Modesto Irrigation District,CA,US,NERC_REGION,WECC
12759,Mohawk Municipal Comm,NY,US,NERC_REGION,NPCC
12782,City of Monett - (MO),MO,US,NERC_REGION,SPP
12789,City of Monmouth - (OR),OR,US,NERC_REGION,WECC
12796,Monongahela Power Co,PA,US,NERC_REGION,RFC
12797,City of Monroe - (UT),UT,US,NERC_REGION,WECC
12800,City of Monroe - (GA),GA,US,NERC_REGION,SERC
12801,City of Monroe - (NC),NC,US,NERC_REGION,SERC
12802,City of Monroe City - (MO),MO,US,NERC_REGION,SERC
12807,Michigan South Central Power Agency,MI,US,NERC_REGION,RFC
12811,Village of Monroeville - (OH),OH,US,NERC_REGION,RFC
12817,Mont Alto Borough,PA,US,NERC_REGION,RFC
12825,NorthWestern Energy LLC - (MT),MT,US,NERC_REGION,WECC
12838,City of Montezuma - (KS),KS,US,NERC_REGION,SPP
12839,City of Montezuma - (IA),IA,US,NERC_REGION,MRO
12840,Town of Montezuma - (IN),IN,US,NERC_REGION,RFC
12851,City of Monticello - (GA),GA,US,NERC_REGION,SERC
12860,Morgan County Rural Elec Assn,CO,US,NERC_REGION,WECC
12861,Village of Montpelier - (OH),OH,US,NERC_REGION,RFC
12866,Moon Lake Electric Assn Inc,UT,US,NERC_REGION,WECC
12892,City of Mooreland - (OK),OK,US,NERC_REGION,SPP
12894,City of Moorhead - (MN),MN,US,NERC_REGION,MRO
12896,City of Morrill - (KS),KS,US,NERC_REGION,SPP
12897,Moose Lake Water & Light Comm,MN,US,NERC_REGION,MRO
12899,Mor-Gran-Sou Electric Coop Inc,ND,US,NERC_REGION,MRO
12900,City of Mora - (MN),MN,US,NERC_REGION,MRO
12901,Mora-San Miguel Elec Coop,NM,US,NERC_REGION,WECC
12909,City of Moran - (KS),KS,US,NERC_REGION,SPP
12915,Moreau-Grand Electric Coop Inc,SD,US,NERC_REGION,MRO
12917,Morgan Stanley Capital Grp Inc,NY,US,NERC_REGION,NPCC
12919,Morenci Water and Electric,AZ,US,NERC_REGION,WECC
12927,Morgan City - (LA),LA,US,NERC_REGION,SPP
12929,South Central Indiana REMC,IN,US,NERC_REGION,RFC
12944,City of Morganton - (NC),NC,US,NERC_REGION,SERC
12952,Village of Morrill - (NE),NE,US,NERC_REGION,MRO
12988,City of Morristown - (TN),TN,US,NERC_REGION,SERC
12989,Village of Morrisville - (VT),VT,US,NERC_REGION,NPCC
12990,Consolidated Electric Coop Inc,OH,US,NERC_REGION,RFC
13026,City of Moultrie - (GA),GA,US,NERC_REGION,SERC
13027,"Mountain Electric Coop, Inc",TN,US,NERC_REGION,SERC
13029,City of Moundridge - (KS),KS,US,NERC_REGION,SPP
13032,Mt Carmel Public Utility Co,IL,US,NERC_REGION,SERC
13033,City of Mount Dora - (FL),FL,US,NERC_REGION,FRCC
13035,City of Mount Hope - (KS),KS,US,NERC_REGION,SPP
13036,Village of Mt. Horeb - (WI),WI,US,NERC_REGION,MISO
13037,City of Mt Pleasant - (UT),UT,US,NERC_REGION,WECC
13038,City of Mt Pleasant - (IA),IA,US,NERC_REGION,MRO
13039,City of Mt Pleasant - (TN),TN,US,NERC_REGION,SERC
13040,City of Mount Vernon - (MO),MO,US,NERC_REGION,SPP
13044,City of Mountain Iron - (MN),MN,US,NERC_REGION,MRO
13048,City of Mountain Lake - (MN),MN,US,NERC_REGION,MRO
13058,"Mountain View Elec Assn, Inc",CO,US,NERC_REGION,WECC
13073,"Mt Wheeler Power, Inc",NV,US,NERC_REGION,WECC
13090,Village of Mullen - (NE),NE,US,NERC_REGION,MRO
13095,City of Mulvane - (KS),KS,US,NERC_REGION,SPP
13100,Municipal Electric Authority,GA,US,NERC_REGION,SERC
13137,City of Murray - (UT),UT,US,NERC_REGION,WECC
13143,Board of Water Electric & Communications,IA,US,NERC_REGION,MRO
13144,City of Muscle Shoals,AL,US,NERC_REGION,SERC
13145,Village of Muscoda - (WI),WI,US,NERC_REGION,MISO
13149,City of Needles - (CA),CA,US,NERC_REGION,WECC
13190,"N W Electric Power Coop, Inc",MO,US,NERC_REGION,SERC
13196,Northern Plains Electric Coop,ND,US,NERC_REGION,MRO
13205,"New Enterprise R E C, Inc",PA,US,NERC_REGION,RFC
13206,Nantucket Electric Co,MA,US,NERC_REGION,NPCC
13208,City of Naperville - (IL),IL,US,NERC_REGION,RFC
13209,City of Napoleon - (OH),OH,US,NERC_REGION,RFC
13214,The Narragansett Electric Co,RI,US,NERC_REGION,NPCC
13227,Natchez Trace Elec Power Assn,MS,US,NERC_REGION,SERC
13228,City of Natchitoches,LA,US,NERC_REGION,SPP
13233,City of Neligh - (NE),NE,US,NERC_REGION,MRO
13286,New Hampton Village Precinct,NH,US,NERC_REGION,NPCC
13292,Norris Electric Coop,IL,US,NERC_REGION,RFC
13314,Navajo Tribal Utility Authority,AZ,US,NERC_REGION,WECC
13318,"Navopache Electric Coop, Inc",AZ,US,NERC_REGION,WECC
13332,"Navarro County Elec Coop, Inc",TX,US,NERC_REGION,TRE
13334,City of Nebraska City,NE,US,NERC_REGION,MRO
13337,Nebraska Public Power District,NE,US,NERC_REGION,MRO
13352,City of Negaunee,MI,US,NERC_REGION,MISO
13374,"Constellation NewEnergy, Inc",MD,US,NERC_REGION,NPCC
13375,City of Nelson - (NE),NE,US,NERC_REGION,MRO
13380,City of Neodesha - (KS),KS,US,NERC_REGION,SPP
13382,City of Neola - (IA),IA,US,NERC_REGION,MRO
13386,"Nemaha-Marshall E C A, Inc",KS,US,NERC_REGION,SPP
13387,"Nespelem Valley Elec Coop, Inc",WA,US,NERC_REGION,WECC
13388,Nephi City Corporation,UT,US,NERC_REGION,WECC
13402,Nevada Irrigation District,CA,US,NERC_REGION,WECC
13407,Nevada Power Co,NV,US,NERC_REGION,WECC
13416,City of New Bern - (NC),NC,US,NERC_REGION,SERC
13418,City of New Braunfels - (TX),TX,US,NERC_REGION,TRE
13423,Town of New Carlisle- (IN),IN,US,NERC_REGION,RFO
13424,New Castle Municipal Serv Comm,DE,US,NERC_REGION,RFC
13433,New England Power Company,MA,US,NERC_REGION,NPCC
13437,City of Newbern,TN,US,NERC_REGION,SERC
13438,Village of New Glarus - (WI),WI,US,NERC_REGION,MISO
13444,City of New Hampton - (IA),IA,US,NERC_REGION,MRO
13448,City of New Holstein - (WI),WI,US,NERC_REGION,MISO
13464,Village of New Knoxville - (OH),OH,US,NERC_REGION,RFC
13465,City of Nielsville - (MN),MN,US,NERC_REGION,MRO
13466,City of New Lisbon,WI,US,NERC_REGION,MRO
13468,New London Municipal Utilities,IA,US,NERC_REGION,MRO
13470,City of New Madrid - (MO),MO,US,NERC_REGION,SERC
13471,City of New Martinsville - (WV),WV,US,NERC_REGION,RFC
13478,"Entergy New Orleans, LLC",LA,US,NERC_REGION,SERC
13480,New Prague Utilities Comm,MN,US,NERC_REGION,MRO
13481,City of New Richmond,WI,US,NERC_REGION,MISO
13482,New River Light & Power Co,NC,US,NERC_REGION,SERC
13485,New Smyrna Beach City of,FL,US,NERC_REGION,FRCC
13488,New Ulm Public Utilities Comm,MN,US,NERC_REGION,MRO
13489,Borough of New Wilmington - (PA),PA,US,NERC_REGION,RFC
13495,City of Newfolden - (MN),MN,US,NERC_REGION,MRO
13519,City of Newark - (DE),DE,US,NERC_REGION,RFC
13520,"New-Mac Electric Coop, Inc",MO,US,NERC_REGION,SERC
13523,City of Newberry - (SC),SC,US,NERC_REGION,SERC
13524,"Newberry Electric Coop, Inc",SC,US,NERC_REGION,SERC
13525,Newberry Water & Light Board,MI,US,NERC_REGION,RFC
13530,City of Newkirk - (OK),OK,US,NERC_REGION,SPP
13539,New York Mun Power Agency,NY,US,NERC_REGION,NPCC
13547,"Newnan Wtr, Sewer & Light Comm",GA,US,NERC_REGION,SERC
13560,City of Newton - (IL),IL,US,NERC_REGION,RFC
13561,City of Newton - (NC),NC,US,NERC_REGION,SERC
13563,City of Newton Falls - (OH),OH,US,NERC_REGION,RFC
13566,Newton County Rural E M C,IN,US,NERC_REGION,RFC
13570,Ninnescah Rural E C A Inc,KS,US,NERC_REGION,SPP
13573,Niagara Mohawk Power Corp.,NY,US,NERC_REGION,NPCC
13577,City of Nicholasville - (KY),KY,US,NERC_REGION,RFC
13602,City of Niles - (OH),OH,US,NERC_REGION,RFC
13603,City of Newton - (TX),TX,US,NERC_REGION,SERC
13604,City of Niles - (MI),MI,US,NERC_REGION,RFC
13610,Niobrara Valley El Member Corp,NE,US,NERC_REGION,MRO
13630,North Carolina Mun Power Agny #1,NC,US,NERC_REGION,SERC
13640,Northern Virginia Elec Coop,VA,US,NERC_REGION,SERC
13642,Nome Joint Utility Systems,AK,US,NERC_REGION,AK
13647,Noble County R E M C,IN,US,NERC_REGION,RFC
13651,Nolin Rural Electric Coop Corp,KY,US,NERC_REGION,RFC
13669,North Alabama Electric Coop,AL,US,NERC_REGION,SERC
13675,Nishnabotna Valley R E C,IA,US,NERC_REGION,MRO
13676,"North Arkansas Elec Coop, Inc",AR,US,NERC_REGION,SPP
13679,Town of North Attleborough - (MA),MA,US,NERC_REGION,NPCC
13681,North Branch Water & Light Comm,MN,US,NERC_REGION,MRO
13683,North Carolina El Member Corp,NC,US,NERC_REGION,SERC
13684,Nobles Cooperative Electric,MN,US,NERC_REGION,MRO
13685,"Niobrara Electric Assn, Inc",WY,US,NERC_REGION,WECC
13687,North Carolina Eastern M P A,NC,US,NERC_REGION,SERC
13690,North Central MO Elec Coop Inc,MO,US,NERC_REGION,SERC
13693,"North Central Elec Coop, Inc",OH,US,NERC_REGION,RFC
13694,"North Central Elec Coop, Inc",ND,US,NERC_REGION,SPP
13697,North Central Power Co Inc,WI,US,NERC_REGION,MRO
13698,North Central Public Pwr Dist,NE,US,NERC_REGION,MRO
13700,North Itasca Electric Coop Inc,MN,US,NERC_REGION,MRO
13704,"North Western Elec Coop, Inc",OH,US,NERC_REGION,RFC
13716,North Georgia Elec Member Corp,GA,US,NERC_REGION,SERC
13718,City of North Little Rock - (AR),AR,US,NERC_REGION,SERC
13725,City of North Platte,NE,US,NERC_REGION,MRO
13726,North Shore Towers Apts Inc,NY,US,NERC_REGION,
13730,City of North St Paul - (MN),MN,US,NERC_REGION,MRO
13731,"North Star Electric Coop, Inc",MN,US,NERC_REGION,MRO
13734,Northeast Oklahoma Electric Co,OK,US,NERC_REGION,SPP
13735,Northcentral Mississippi E P A,MS,US,NERC_REGION,SERC
13738,Northeast Missouri El Pwr Coop,MO,US,NERC_REGION,SERC
13739,Northeast Power,NE,US,NERC_REGION,MRO
13749,"NorVal Electric Cooperative, Inc",MT,US,NERC_REGION,SPP
13750,"Northern Electric Coop, Inc",SD,US,NERC_REGION,MRO
13756,Northern Indiana Pub Serv Co,IN,US,NERC_REGION,RFC
13757,North Plains Electric Coop Inc,TX,US,NERC_REGION,SPP
13758,"Northern Lights, Inc",ID,US,NERC_REGION,WECC
13762,"Northern Neck Elec Coop, Inc",VA,US,NERC_REGION,SERC
13777,Northern Rio Arriba E Coop Inc,NM,US,NERC_REGION,WECC
13780,Northern States Power Co,MN,US,NERC_REGION,MRO
13782,City of New Ross - (IN),IN,US,NERC_REGION,RFC
13783,Northeast Louisiana Power Coop Inc.,LA,US,NERC_REGION,SERC
13789,Village of Northfield - (VT),VT,US,NERC_REGION,NPCC
13798,Northwest Iowa Power Coop,IA,US,NERC_REGION,MRO
13799,Prairie Land Electric Coop Inc,KS,US,NERC_REGION,SPP
13805,Northwest Rural Pub Pwr Dist,NE,US,NERC_REGION,WECC
13807,Northwestern Electric Coop Inc - (OK),OK,US,NERC_REGION,SPP
13809,NorthWestern Energy - (SD),SD,US,NERC_REGION,MRO
13815,Northwestern Wisconsin Elec Co,WI,US,NERC_REGION,MRO
13819,City of Norton,KS,US,NERC_REGION,SPP
13825,Norwalk Third Taxing District,CT,US,NERC_REGION,NPCC
13826,City of Norway,MI,US,NERC_REGION,MISO
13830,Nueces Electric Cooperative,TX,US,NERC_REGION,TRE
13831,City of Norwich - (CT),CT,US,NERC_REGION,NPCC
13838,"Northfork Electric Coop, Inc",OK,US,NERC_REGION,SPP
13853,Oahe Electric Coop Inc,SD,US,NERC_REGION,SPP
13870,"Nushagak Electric Coop, Inc",AK,US,NERC_REGION,AK
13932,Village of Oak Harbor - (OH),OH,US,NERC_REGION,RFC
13934,Ocmulgee Electric Member Corp,GA,US,NERC_REGION,SERC
13935,Oakdale&South San Joaquin Irrigation D.,CA,US,NERC_REGION,
13936,Oakdale Electric Coop,WI,US,NERC_REGION,MRO
13949,City of Oberlin - (OH),OH,US,NERC_REGION,RFC
13950,Village of Obetz - (OH),OH,US,NERC_REGION,RFC
13955,City of Ocala,FL,US,NERC_REGION,FRCC
13961,Ocotillo Water Conserv. Dist.,AZ,US,NERC_REGION,WECC
13962,Oconee Electric Member Corp,GA,US,NERC_REGION,SERC
13963,Oconomowoc Utilities,WI,US,NERC_REGION,MISO
13964,Oconto Electric Cooperative,WI,US,NERC_REGION,RFC
13965,Oconto Falls Water & Light Comm,WI,US,NERC_REGION,MISO
13966,City of Olustee,OK,US,NERC_REGION,SPP
13971,City of Odessa - (MO),MO,US,NERC_REGION,SPP
13990,City of Ogden - (IA),IA,US,NERC_REGION,MRO
13993,City of Oglesby - (IL),IL,US,NERC_REGION,RFC
13994,Oglethorpe Power Corporation,GA,US,NERC_REGION,SERC
13997,Village of Ohio City - (OH),OH,US,NERC_REGION,RFC
13998,Ohio Edison Co,OH,US,NERC_REGION,RFC
14012,"Ohop Mutual Light Company, Inc",WA,US,NERC_REGION,WECC
14022,Town of Oak City - (UT),UT,US,NERC_REGION,WECC
14055,PUD No 1 of Okanogan County,WA,US,NERC_REGION,WECC
14057,Okeene Public Works Authority,OK,US,NERC_REGION,MRO
14062,Oklahoma Electric Coop Inc,OK,US,NERC_REGION,SPP
14063,Oklahoma Gas & Electric Co,OK,US,NERC_REGION,SPP
14074,"Okanogan County Elec Coop, Inc",WA,US,NERC_REGION,WECC
14077,Oklahoma Municipal Power Authority,OK,US,NERC_REGION,MRO
14078,City of Okolona,MS,US,NERC_REGION,SERC
14103,City of Olive Hill - (KY),KY,US,NERC_REGION,RFC
14107,City of Olivia - (MN),MN,US,NERC_REGION,MRO
14109,"Oregon Trail El Cons Coop, Inc",OR,US,NERC_REGION,WECC
14124,Borough of Olyphant - (PA),PA,US,NERC_REGION,RFC
14127,Omaha Public Power District,NE,US,NERC_REGION,MRO
14132,City of Onawa - (IA),IA,US,NERC_REGION,MRO
14138,City of Onida - (SD),SD,US,NERC_REGION,MRO
14146,City of Opelika - (AL),AL,US,NERC_REGION,SERC
14151,City of Opp - (AL),AL,US,NERC_REGION,SERC
14154,Orange & Rockland Utils Inc,NY,US,NERC_REGION,NPCC
14156,Ontonagon County R E A,MI,US,NERC_REGION,RFC
14159,City of Orange City - (IA),IA,US,NERC_REGION,MRO
14160,Orange County Rural E M C,IN,US,NERC_REGION,RFC
14166,City of Orient - (IA),IA,US,NERC_REGION,
14170,Orcas Power & Light Coop,WA,US,NERC_REGION,WECC
14172,City of Ord - (NE),NE,US,NERC_REGION,MRO
14175,"Tri-County Electric Coop, Inc (SC)",SC,US,NERC_REGION,SERC
14176,City of Orlando - (OK),OK,US,NERC_REGION,SPP
14178,"P K M Electric Coop, Inc",MN,US,NERC_REGION,MRO
14191,South Feather Water and Power Agency,CA,US,NERC_REGION,WECC
14192,Osage Valley Elec Coop Assn,MO,US,NERC_REGION,SERC
14194,City of Orrville - (OH),OH,US,NERC_REGION,RFC
14196,City of Ortonville - (MN),MN,US,NERC_REGION,MRO
14198,Price Municipal Corporation,UT,US,NERC_REGION,WECC
14199,City of Osage City - (KS),KS,US,NERC_REGION,SPP
14201,City of Osage - (IA),IA,US,NERC_REGION,MRO
14202,"Osceola Electric Coop, Inc",IA,US,NERC_REGION,SPP
14203,City of Osawatomie - (KS),KS,US,NERC_REGION,SPP
14214,City of Osborne - (KS),KS,US,NERC_REGION,SPP
14216,City of Osceola - (AR),AR,US,NERC_REGION,SERC
14224,Otero County Electric Coop Inc,NM,US,NERC_REGION,WECC
14229,City of Ottawa - (KS),KS,US,NERC_REGION,SPP
14232,Otter Tail Power Co,MN,US,NERC_REGION,MRO
14234,City of Ouzinkie - (AK),AK,US,NERC_REGION,AK
14238,Ouachita Electric Coop Corp,AR,US,NERC_REGION,SERC
14245,Overton Power District No 5,NV,US,NERC_REGION,WECC
14251,Owen Electric Coop Inc,KY,US,NERC_REGION,
14261,Village of Orleans - (VT),VT,US,NERC_REGION,NPCC
14267,"Otsego Electric Coop, Inc",NY,US,NERC_REGION,NPCC
14268,City of Owensboro - (KY),KY,US,NERC_REGION,SERC
14275,City of Oxford - (MS),MS,US,NERC_REGION,SERC
14276,City of Oxford - (KS),KS,US,NERC_REGION,SPP
14277,Village of Oxford - (NE),NE,US,NERC_REGION,MRO
14285,Ozark Border Electric Coop,MO,US,NERC_REGION,SERC
14288,Ozark Electric Coop Inc - (MO),MO,US,NERC_REGION,SERC
14289,Ozarks Electric Coop Corp - (AR),AR,US,NERC_REGION,SPP
14323,Pacific Northwest Generating Coop,OR,US,NERC_REGION,WECC
14324,PUD No 2 of Pacific County,WA,US,NERC_REGION,WECC
14328,Pacific Gas & Electric Co.,CA,US,NERC_REGION,WECC
14349,Avangrid Renewables,OR,US,NERC_REGION,WECC
14371,City of Paducah - (KY),KY,US,NERC_REGION,SERC
14373,Page Utility Enterprises,AZ,US,NERC_REGION,WECC
14381,City of Painesville,OH,US,NERC_REGION,RFC
14398,Palmetto Electric Coop Inc,SC,US,NERC_REGION,SERC
14400,City of Palmyra - (MO),MO,US,NERC_REGION,SERC
14401,City of Palo Alto - (CA),CA,US,NERC_REGION,WECC
14424,"Panola-Harrison Elec Coop, Inc",TX,US,NERC_REGION,SPP
14426,Panhandle Rural El Member Assn,NE,US,NERC_REGION,WECC
14433,City of Panora - (IA),IA,US,NERC_REGION,MRO
